0.0,0.0,0.0,400.0
10.0,0.5080057788941688,0.360873562658692,399.99937624515496
20.0,1.0159864659737758,0.7218105871512207,399.99750515826145
30.0,1.5239169548121074,1.0828745627194583,399.9943872715812
40.0,2.0317721097454657,1.4441290334260806,399.9900234719771
50.0,2.5395267512229855,1.8056376255760125,399.9844150005556
60.0,3.047155641118396,2.167464075151561,399.97756345215566
70.0,3.554633467991039,2.5296722552649538,399.96947077471214
80.0,4.061934832283408,2.892326203631945,399.9601392684581
90.0,4.569034231442485,3.2554901500706355,399.949571584998
100.0,5.075906044952077,3.6192285440278016,399.93777072622925
110.0,5.582524519263412,3.9836060821358816,399.92474004312135
120.0,6.088863752611093,4.348687735802073,399.91048323436826
130.0,6.594897679701636,4.714538778831145,399.89500434487854
140.0,7.100600056261632,5.081224815082473,399.87830776414285
150.0,7.605944443432657,5.448811806160639,399.8603982244531
160.0,8.110904191999941,5.817366099138537,399.84128079899165
170.0,8.615452426441825,6.186954454310801,399.8209608997686
180.0,9.11956202878698,6.557644072973422,399.79944427543614
190.0,9.62320562226633,6.929502625225467,399.77673700896594
200.0,10.126355554746631,7.302598277786259,399.75284551518416
210.0,10.628983881932621,7.676999721820419,399.72777653817593
220.0,11.131062350324639,8.052776200761363,399.7015371485686
230.0,11.632562379918632,8.429997538122318,399.67413474066507
240.0,12.133455046635502,8.80873416528136,399.64557702946513
250.0,12.633711064466732,9.189057149225418,399.61587204754596
260.0,13.133300767323295,9.571038220235877,399.585028141827
270.0,13.632194090574943,9.954749799495564,399.55305397019765
280.0,14.13036055226698,10.340265026594498,399.5199584980337
290.0,14.627769234001892,10.727657786909067,399.4857509945823
300.0,15.124388761473101,11.117002738825981,399.450441029232
310.0,15.620187284638575,11.508375340778887,399.4140384676575
320.0,16.115132457521934,11.901851878062411,399.37655346786323
330.0,16.609191417629255,12.297509489384515,399.3379964760861
340.0,17.10233076496969,12.69542619311331,399.2983782226156
350.0,17.594516540668824,13.095680913170852,399.25770971747806
360.0,18.08571420516361,13.498353504521772,399.216002246023
370.0,18.575888615968523,13.903524778198543,399.173267364401
380.0,19.06500400500295,14.311276525801318,399.12951689494
390.0,19.55302395547046,14.721691543403105,399.0847629214086
400.0,20.039911378281307,15.134853654786268,399.03901778419095
410.0,20.525628488010152,15.55084773392853,398.99229407535495
420.0,21.010136778382115,15.96975972665096,398.9446046336252
430.0,21.49339699728093,16.391676671332,398.89596253927084
440.0,21.975369121274262,16.816686718584396,398.84638110888864
450.0,22.45601232965252,17.24487914978382,398.7958738901052
460.0,22.935284977978466,17.67634439432778,398.74445465619374
470.0,23.41314457114695,18.11117404549621,398.6921374006024
480.0,23.889547735955347,18.54946087477334,398.6389363314065
490.0,24.36445019318726,18.99129884448104,398.5848658656723
500.0,24.837806729214062,19.436783118562722,398.5299406237582
510.0,25.30957116712106,19.88601007134499,398.4741754235283
520.0,25.77969633736748,20.33907729409248,398.4175852745102
530.0,26.248134047992163,20.79608359915817,398.3601853719683
540.0,26.714835054379822,21.25712902151833,398.3019910909243
550.0,27.17974902860574,21.72231481746717,398.2430179801113
560.0,27.642824528380512,22.1917434602317,398.1832817558634
570.0,28.104008965619947,22.665518632251935,398.1227982959563
580.0,28.563248574669597,23.143745213856285,398.0615836333882
590.0,29.020488380217582,23.62652926804483,397.99965395010986
600.0,29.475672164934455,24.113978021077184,397.93702557071265
610.0,29.92874243688383,24.606199838543578,397.8737149560602
620.0,30.379640396753288,25.103304196580595,397.8097386968893
630.0,30.828305904960914,25.60540164787425,397.74511350736066
640.0,31.274677448699514,26.112603782075055,397.67985621858224
650.0,31.71869210898748,26.625023180231157,397.6139837720957
660.0,32.16028552780256,27.14277336282632,397.5475132133306
670.0,32.59939187538291,27.665968730991356,397.48046168503424
680.0,33.03594381778837,28.194724500439367,397.4128464206733
690.0,33.46987248482364,28.72915662765584,397.3446847378236
700.0,33.90110743843493,29.269381727858725,397.27599403152817
710.0,34.32957664170163,29.81551698422581,397.2067917676486
720.0,34.75520642855527,30.36768004787094,397.13709547620874
730.0,35.177921474369434,30.92598892803769,397.0669227447188
740.0,35.59764476757598,31.49056187196421,396.99629121149974
750.0,36.01429758247546,32.061517233865125,396.92521855900486
760.0,36.42779945342261,32.63897333246561,396.85372250714227
770.0,36.83806815058099,33.22304829651946,396.7818208066001
780.0,37.24501965745523,33.81385989774021,396.7095312321753
790.0,37.64856815042324,34.41152537057632,396.6368715761191
800.0,38.04862598050594,35.016161218268614,396.5638596414883
810.0,38.44510365762679,35.627883004638875,396.490513235517
820.0,38.83790983762888,36.2468051310762,396.41685016300835
830.0,39.226951312332886,36.8730405982115,396.3428882197413
840.0,39.61213300293422,37.50670075180093,396.268645185909
850.0,39.9933579570535,38.147895012377745,396.19413881958553
860.0,40.370527349769155,38.79673058828005,396.1193868502214
870.0,40.74354048897583,39.453312171717236,396.0444069721689
880.0,41.11229482542585,40.11774161760649,395.9692168382571
890.0,41.47668596782434,40.790117604987365,395.8938340533932
900.0,41.83660770336041,41.470535280913246,395.81827616821374
910.0,42.19195202406721,42.159085886820165,395.74256067278657
920.0,42.54260915941291,42.8558563674891,395.666704990349
930.0,42.888467615530715,43.56092896284768,395.59072647111043
940.0,43.22941422150143,44.274380783000055,395.5146423861015
950.0,43.565334183102955,44.99628336703269,395.4384699210832
960.0,43.896111144440354,45.726702226316405,395.36222617051953
970.0,44.2216272578648,46.46569637321386,395.28592813160685
980.0,44.54176326258136,47.21331783630301,395.20959269837385
990.0,44.85639857233179,47.9696111634451,395.1332366558463
